am,country,course,dg_id,dk_id,dk_salary,early_late,fd_id,fd_salary,flag,pga_number,player_name_x,r1_teetime,r2_teetime,r3_teetime,r4_teetime,start_hole,unofficial,yh_id,yh_salary,driving_acc,driving_dist,player_name_y,sg_app,sg_arg,sg_ott,sg_putt,sg_total,event_id,expected_score,standard_deviation,cumulative_score,over_under_par,winning_probability
0,RSA,The Los Angeles Country Club (North Course),18105,28273503,6600,0,91156-171571,7300,RSA,45523,"Lawrence, Thriston",12:37 PM,7:07 AM,,,1,0,golf.p.14325,20,0.015,-2.099,"Lawrence, Thriston",-0.243,-0.225,-0.2,-0.126,-0.795,26,70.95027295652822,1.0091394567190637,284.5950918261129,4.595091826112878,1.3666726674311196
0,USA,The Los Angeles Country Club (North Course),21943,28273524,6400,1,91156-79954,7100,USA,49766,"Lebioda, Hank",6:45 AM,12:15 PM,,,10,0,golf.p.21594,20,-0.005,-0.732,"Lebioda, Hank",-0.205,-0.121,-0.427,-0.06,-0.814,26,70.92766053102028,0.9827721351949438,284.5236421240811,4.523642124081107,1.335251999052725
0,KOR,The Los Angeles Country Club (North Course),13497,28273472,7000,1,91156-78419,8500,KOR,32791,"Lee, Kyounghoon",7:51 AM,1:21 PM,,,1,0,golf.p.11563,29,0.02,0.749,"Lee, Kyounghoon",0.245,0.152,0.154,0.131,0.681,26,70.97394217299663,1.0365916392794674,283.21376869198656,3.2137686919865587,1.3995617797100717
0,AUS,The Los Angeles Country Club (North Course),16841,28273478,7000,0,91156-151407,8400,AUS,37378,"Lee, Min Woo",1:54 PM,8:24 AM,,,10,0,golf.p.21556,20,-0.047,17.43,"Lee, Min Woo",-0.257,0.249,0.283,0.423,0.698,26,71.01047243663297,0.9965285801269226,283.34388974653183,3.343889746531829,1.4503217169441123
0,USA,The Los Angeles Country Club (North Course),7960,28273475,7000,0,91156-78451,7900,USA,27129,"List, Luke",12:48 PM,7:18 AM,,,1,0,golf.p.5995,20,-0.038,12.673,"List, Luke",0.532,-0.218,0.661,-0.649,0.326,26,70.96030256508634,0.9802062608735579,283.5152102603454,3.515210260345384,1.380609120394066
0,IRL,The Los Angeles Country Club (North Course),13900,28273431,8500,1,91156-78467,10000,IRL,33204,"Lowry, Shane",7:40 AM,1:10 PM,,,1,0,golf.p.10163,35,0.03,4.166,"Lowry, Shane",0.632,0.075,0.471,-0.117,1.062,26,70.93627532122457,0.9818017726798992,282.6841012848983,2.684101284898304,1.34722251791915
0,JPN,The Los Angeles Country Club (North Course),13562,28273430,8600,0,91156-78508,9900,JPN,32839,"Matsuyama, Hideki",1:54 PM,8:24 AM,,,1,0,golf.p.11446,37,0.027,-0.417,"Matsuyama, Hideki",0.625,0.328,0.184,0.081,1.218,26,70.92975032543389,0.9739828319493317,282.5010013017355,2.5010013017355277,1.3381558333727492
0,USA,The Los Angeles Country Club (North Course),19870,28273461,7200,1,91156-78520,8700,USA,47993,"McCarthy, Denny",8:24 AM,1:54 PM,,,1,0,golf.p.19930,27,0.033,-3.967,"McCarthy, Denny",0.176,0.167,-0.015,0.701,1.03,26,70.95139345592214,0.9920865206057518,282.7765738236886,2.7765738236885795,1.3682296361809863
0,NIR,The Los Angeles Country Club (North Course),10091,28273420,9900,0,91156-78530,11700,NIR,28237,"McIlroy, Rory",1:54 PM,8:24 AM,,,1,0,golf.p.8016,46,-0.039,24.2,"McIlroy, Rory",0.705,0.263,0.974,0.261,2.204,26,71.02229735571214,0.9582971024446357,281.8861894228486,1.886189422848588,1.4667528097013913
0,POL,The Los Angeles Country Club (North Course),14196,28273497,6700,0,91156-152967,8400,POL,33674,"Meronk, Adrian",12:59 PM,7:29 AM,,,1,0,golf.p.21309,26,0.003,6.094,"Meronk, Adrian",0.105,0.025,0.446,0.188,0.764,26,70.92989056530755,1.012893200365725,282.95556226123017,2.9555622612301704,1.3383507010379678
0,USA,The Los Angeles Country Club (North Course),17365,28273455,7300,0,91156-78552,8800,USA,39546,"Mitchell, Keith",1:32 PM,8:02 AM,,,10,0,golf.p.13758,27,0.014,12.875,"Mitchell, Keith",-0.034,-0.066,0.561,0.145,0.606,26,70.9643324420978,1.0047575921906622,283.2513297683912,3.2513297683912015,1.386208759810827
0,ITA,The Los Angeles Country Club (North Course),7655,28273492,6800,1,91156-78561,7800,ITA,25198,"Molinari, Francesco",7:40 AM,1:10 PM,,,10,0,golf.p.3885,20,0.024,-6.813,"Molinari, Francesco",-0.079,-0.001,-0.309,-0.015,-0.404,26,70.94687451405072,1.0087161167485499,284.1914980562029,4.1914980562028745,1.361950425933798
0,USA,The Los Angeles Country Club (North Course),25442,28273449,7400,0,91156-112377,8600,USA,55789,"Montgomery, Taylor",2:05 PM,8:35 AM,,,1,0,golf.p.22878,27,-0.053,4.575,"Montgomery, Taylor",-0.214,0.229,-0.174,0.623,0.464,26,70.99200153964908,1.02317586285455,283.5040061585963,3.504006158596326,1.424655831231045
0,USA,The Los Angeles Country Club (North Course),21944,28273451,7400,0,91156-78566,8300,USA,49947,"Moore, Taylor",2:05 PM,8:35 AM,,,10,0,golf.p.20945,21,0.006,6.406,"Moore, Taylor",0.175,0.009,0.297,0.285,0.766,26,70.95650298951612,0.981648608618498,283.0600119580644,3.060011958064422,1.3753294919911616
0,USA,The Los Angeles Country Club (North Course),22085,28273423,9300,1,91156-78569,11000,USA,50525,"Morikawa, Collin",8:13 AM,1:43 PM,,,1,0,golf.p.20994,40,0.084,-0.353,"Morikawa, Collin",1.009,0.026,0.433,-0.026,1.442,26,70.96952983531307,0.9538171053689863,282.43611934125227,2.4361193412522653,1.3934306992967844
0,COL,The Los Angeles Country Club (North Course),20770,28273501,6700,0,91156-78579,8200,COL,48822,"Munoz, Sebastian",2:05 PM,8:35 AM,,,1,0,golf.p.20691,20,0.054,1.409,"Munoz, Sebastian",0.121,0.003,0.172,0.039,0.334,26,70.95998442560634,0.9916247147066278,283.50493770242537,3.504937702425366,1.3801670556940333
0,CHI,The Los Angeles Country Club (North Course),18079,28273440,7700,0,91156-80558,9500,CHI,45486,"Niemann, Joaquin",12:59 PM,7:29 AM,,,1,0,golf.p.21794,33,-0.011,10.604,"Niemann, Joaquin",0.31,0.057,0.517,0.018,0.902,26,71.02042512808707,0.9876673630972748,283.1797005123483,3.1797005123482904,1.4641512911992929
0,RSA,The Los Angeles Country Club (North Course),25889,28273520,6400,0,91156-152587,7000,RSA,56272,"Nienaber, Wilco",12:48 PM,7:18 AM,,,1,0,golf.p.23056,20,-0.11,26.438,"Nienaber, Wilco",-0.388,-0.2,0.138,-0.228,-0.678,26,70.9742737291309,0.9967575278129982,284.5750949165236,4.575094916523597,1.4000224872684037
0,SWE,The Los Angeles Country Club (North Course),10419,28273450,7400,0,91156-78599,7900,SWE,27349,"Noren, Alex",1:10 PM,7:40 AM,,,1,0,golf.p.6196,20,-0.042,-3.208,"Noren, Alex",0.001,0.313,-0.705,0.563,0.172,26,70.99293757466154,1.0153142762930918,283.7997502986462,3.799750298646188,1.425956480986936
0,SWE,The Los Angeles Country Club (North Course),22535,28273476,7000,0,91156-179536,7700,SWE,51070,"Norrman, Vincent",12:15 PM,6:45 AM,,,1,0,golf.p.23432,20,-0.013,12.07,"Norrman, Vincent",0.053,0.015,0.369,-0.196,0.24,26,70.96253851585261,0.9719264569711455,283.6091540634105,3.6091540634104717,1.3837160435108686
0,MEX,The Los Angeles Country Club (North Course),14735,28273505,6600,0,91156-78626,7800,MEX,33667,"Ortiz, Carlos",12:26 PM,6:56 AM,,,1,0,golf.p.10730,20,-0.021,2.971,"Ortiz, Carlos",0.046,-0.031,0.18,0.008,0.203,26,70.93785588690629,0.9754989920694132,283.5484235476252,3.548423547625191,1.349418763081712
0,FRA,The Los Angeles Country Club (North Course),19960,28273504,6600,1,91156-78655,7500,FRA,48153,"Pavon, Matthieu",7:29 AM,12:59 PM,,,1,0,golf.p.20883,20,-0.01,3.381,"Pavon, Matthieu",-0.132,-0.193,0.031,0.051,-0.244,26,71.00709107302875,0.9623525169409566,284.271364292115,4.271364292114981,1.4456232070722883
0,CAN,The Los Angeles Country Club (North Course),17780,28273485,6900,0,91156-78660,8100,CAN,40250,"Pendrith, Taylor",12:37 PM,7:07 AM,,,10,0,golf.p.18556,21,-0.066,10.885,"Pendrith, Taylor",-0.047,-0.044,0.144,-0.005,0.048,26,71.01104968350384,1.004555445305649,283.99619873401537,3.9961987340153655,1.4511238194207297
0,CHI,The Los Angeles Country Club (North Course),19455,28273458,7200,0,91156-78663,8600,CHI,47529,"Pereira, Mito",1:10 PM,7:40 AM,,,10,0,golf.p.19103,25,0.021,9.313,"Pereira, Mito",0.751,0.005,0.576,-0.11,1.221,26,70.96659596438379,1.002614439450854,282.64438385753516,2.6443838575351606,1.3893539944116038
0,FRA,The Los Angeles Country Club (North Course),20730,28273456,7300,0,91156-78666,8100,FRA,47679,"Perez, Victor",12:48 PM,7:18 AM,,,10,0,golf.p.21086,20,0.007,4.873,"Perez, Victor",-0.101,-0.17,0.126,0.427,0.282,26,70.91689310729073,1.0143431299949632,283.38557242916295,3.3855724291629485,1.3202903289666525
0,BEL,The Los Angeles Country Club (North Course),13944,28273493,6800,1,91156-78676,8800,BEL,33293,"Pieters, Thomas",7:29 AM,12:59 PM,,,10,0,golf.p.13973,20,-0.039,8.246,"Pieters, Thomas",0.087,0.025,0.214,0.051,0.377,26,71.00818176669293,1.0033964352952582,283.65572706677176,3.6557270667717603,1.4471387598338719
0,USA,The Los Angeles Country Club (North Course),21554,28273495,6700,1,91156-78689,7900,USA,49771,"Poston, J.T.",7:51 AM,1:21 PM,,,1,0,golf.p.20845,22,0.017,-2.178,"Poston, J.T.",0.173,0.064,0.076,0.22,0.533,26,70.9892061351972,0.9730557620449666,283.4238245407887,3.4238245407887007,1.4207715298218309
0,IRL,The Los Angeles Country Club (North Course),10104,28273454,7300,1,91156-78692,8900,IRL,28252,"Power, Seamus",8:35 AM,2:05 PM,,,1,0,golf.p.8018,29,-0.0,2.648,"Power, Seamus",0.167,0.094,0.139,0.248,0.647,26,70.98387306182656,0.9692392268824915,283.28749224730626,3.287492247306261,1.4133610585410064
0,USA,The Los Angeles Country Club (North Course),14704,28273494,6800,0,91156-78698,8200,USA,34256,"Putnam, Andrew",12:48 PM,7:18 AM,,,10,0,golf.p.11153,21,0.066,-12.859,"Putnam, Andrew",0.278,0.165,-0.25,0.448,0.64,26,71.02963487763947,1.0195553979944878,283.47753951055785,3.477539510557847,1.4769485245802179
0,ESP,The Los Angeles Country Club (North Course),19195,28273416,11100,1,91156-78707,12000,ESP,46970,"Rahm, Jon",8:24 AM,1:54 PM,,,10,0,golf.p.18796,48,0.011,14.907,"Rahm, Jon",1.036,0.173,0.754,0.452,2.414,26,70.99231226274797,1.0217713232394374,281.55424905099187,1.5542490509918707,1.4250875906389135
0,USA,The Los Angeles Country Club (North Course),14838,28273448,7500,1,91156-78722,9300,USA,34360,"Reed, Patrick",8:13 AM,1:43 PM,,,10,0,golf.p.11250,29,-0.021,-4.644,"Reed, Patrick",0.211,0.317,-0.185,0.505,0.847,26,70.99390844250237,1.0184184051302212,283.1276337700095,3.1276337700094814,1.4273055320409855
0,USA,The Los Angeles Country Club (North Course),16283,28273482,6900,1,91156-78739,8300,USA,36699,"Rodgers, Patrick",7:18 AM,12:48 PM,,,10,0,golf.p.12885,21,-0.029,8.217,"Rodgers, Patrick",0.176,0.122,0.303,0.197,0.798,26,70.99873351167999,1.0117055347002586,283.19693404671995,3.196934046719946,1.4340101156991754
0,ENG,The Los Angeles Country Club (North Course),6093,28273441,7700,1,91156-78744,9700,ENG,22405,"Rose, Justin",8:02 AM,1:32 PM,,,10,0,golf.p.1038,34,0.037,0.496,"Rose, Justin",0.572,0.173,-0.009,0.377,1.112,26,70.98165133067124,0.9894792161466381,282.81360532268496,2.813605322684964,1.4102738940157935
0,USA,The Los Angeles Country Club (North Course),19895,28273421,9600,1,91156-78766,11100,USA,48081,"Schauffele, Xander",8:24 AM,1:54 PM,,,10,0,golf.p.20376,47,0.019,6.563,"Schauffele, Xander",0.936,0.209,0.586,0.475,2.205,26,70.96948240902132,1.0023984523560738,281.6719296360853,1.671929636085281,1.3933647989896825
0,USA,The Los Angeles Country Club (North Course),18417,28273415,11400,1,91156-78767,12100,USA,46046,"Scheffler, Scottie",8:13 AM,1:43 PM,,,1,0,golf.p.18340,48,0.051,13.451,"Scheffler, Scottie",1.451,0.311,1.189,-0.083,2.868,26,70.92719602252645,0.9715794050481761,280.8407840901058,0.8407840901057853,1.3346065500566147
0,USA,The Los Angeles Country Club (North Course),19477,28294093,6800,0,91156-78769,8200,USA,47347,"Schenk, Adam",12:37 PM,7:07 AM,,,1,0,golf.p.19122,20,-0.011,5.376,"Schenk, Adam",0.247,0.008,0.121,0.255,0.631,26,70.97848643620274,1.018029081212596,283.282945744811,3.282945744811002,1.4058761747391801
0,AUS,The Los Angeles Country Club (North Course),6430,28273447,7500,1,91156-78780,9400,AUS,24502,"Scott, Adam",8:02 AM,1:32 PM,,,1,0,golf.p.3176,31,-0.032,10.588,"Scott, Adam",0.122,0.14,0.412,0.312,0.986,26,70.97563640848094,1.0324799770073056,282.91654563392376,2.9165456339237608,1.4019159725979002
0,CAN,The Los Angeles Country Club (North Course),14050,28273534,6300,1,91156-78811,7200,CAN,33486,"Sloan, Roger",7:18 AM,12:48 PM,,,1,0,golf.p.11044,20,-0.016,-6.132,"Sloan, Roger",-0.36,-0.028,-0.366,-0.052,-0.806,26,70.89529603376752,1.0066599931883522,284.38718413507013,4.387184135070129,1.2902805237434931
0,AUS,The Los Angeles Country Club (North Course),15856,28273426,9000,0,91156-78815,10900,AUS,35891,"Smith, Cameron",1:32 PM,8:02 AM,,,1,0,golf.p.13080,42,-0.03,1.897,"Smith, Cameron",0.477,0.271,0.02,0.62,1.389,26,70.95858839801853,0.9862242338745033,282.44635359207416,2.4463535920741606,1.3782272319511975
0,ENG,The Los Angeles Country Club (North Course),18586,28273484,6900,1,91156-78817,7600,ENG,46464,"Smith, Jordan",6:56 AM,12:26 PM,,,10,0,golf.p.18444,20,0.031,6.118,"Smith, Jordan",0.27,-0.097,0.362,-0.119,0.416,26,70.89610274843099,1.0297923153269655,283.16841099372397,3.168410993723967,1.2914014788532373
0,USA,The Los Angeles Country Club (North Course),14636,28273424,9200,0,91156-78833,10700,USA,34046,"Spieth, Jordan",1:43 PM,8:13 AM,,,10,0,golf.p.11107,41,-0.016,6.868,"Spieth, Jordan",0.688,0.212,0.469,0.201,1.57,26,71.00422623958855,0.998834066792786,282.4469049583542,2.446904958354196,1.441642431924916
0,USA,The Los Angeles Country Club (North Course),12359,28273498,6700,1,91156-78839,7700,USA,30692,"Stallings, Scott",7:07 AM,12:37 PM,,,10,0,golf.p.9183,21,-0.037,3.888,"Stallings, Scott",0.019,0.092,0.118,-0.102,0.127,26,70.95828472530151,1.0271417917254164,283.70613890120603,3.7061389012060317,1.3778052692681662
0,USA,The Los Angeles Country Club (North Course),25569,28273506,6600,0,91156-165953,8000,USA,55893,"Stevens, Samuel",12:26 PM,6:56 AM,,,10,0,golf.p.23312,20,-0.008,11.076,"Stevens, Samuel",0.233,-0.04,0.486,-0.1,0.579,26,70.95634661804756,0.9895232447507291,283.2463864721903,3.246386472190295,1.3751122089732104
0,AUT,The Los Angeles Country Club (North Course),17511,28273470,7100,1,91156-80579,8200,AUT,49960,"Straka, Sepp",7:51 AM,1:21 PM,,,10,0,golf.p.13928,25,0.037,3.075,"Straka, Sepp",0.344,-0.156,0.228,0.094,0.511,26,71.00671073065433,1.0100404117539445,283.51684292261734,3.516842922617343,1.445094709516266
0,USA,The Los Angeles Country Club (North Course),8480,28273486,6900,1,91156-78857,7700,USA,27214,"Streelman, Kevin",7:29 AM,12:59 PM,,,1,0,golf.p.6074,20,0.037,-4.884,"Streelman, Kevin",0.042,0.119,-0.132,-0.06,-0.032,26,71.001258859044,0.9810287582866407,284.036035436176,4.036035436176007,1.4375191643873422
0,USA,The Los Angeles Country Club (North Course),22050,28273469,7100,0,91156-78866,8200,USA,50493,"Suh, Justin",1:54 PM,8:24 AM,,,10,0,golf.p.20979,22,0.027,-1.213,"Suh, Justin",-0.041,-0.21,0.122,0.366,0.238,26,71.00954250011742,1.037300064189654,283.80117000046965,3.8011700004696536,1.4490295412393124
0,CAN,The Los Angeles Country Club (North Course),13997,28273491,6800,1,91156-78872,8300,CAN,40115,"Svensson, Adam",7:07 AM,12:37 PM,,,1,0,golf.p.14037,21,0.039,-4.309,"Svensson, Adam",0.101,0.005,0.111,0.143,0.36,26,70.96162739740043,0.9851432607801108,283.4865095896018,3.4865095896017806,1.3824500160902664
0,CAN,The Los Angeles Country Club (North Course),13126,28273453,7300,0,91156-78889,8000,CAN,25493,"Taylor, Nick",2:05 PM,8:35 AM,,,1,0,golf.p.4027,25,0.023,-5.108,"Taylor, Nick",0.312,0.176,0.057,0.252,0.798,26,70.99477189421859,1.0398310817354564,283.1820875768743,3.1820875768743235,1.4285053250497617
0,USA,The Los Angeles Country Club (North Course),23014,28273444,7600,0,91156-79759,9000,USA,51634,"Theegala, Sahith",1:21 PM,7:51 AM,,,10,0,golf.p.21421,33,-0.052,5.568,"Theegala, Sahith",0.303,0.218,-0.16,0.486,0.846,26,71.00125141184992,0.9951072863547795,283.1580056473997,3.1580056473997047,1.4375088162795981
0,USA,The Los Angeles Country Club (North Course),14139,28273429,8700,1,91156-78893,10800,USA,33448,"Thomas, Justin",7:40 AM,1:10 PM,,,1,0,golf.p.10701,40,-0.012,9.083,"Thomas, Justin",0.678,0.284,0.42,0.039,1.423,26,70.98456021607866,1.0119292304938619,282.51724086431466,2.517240864314658,1.4143158807414211
0,USA,The Los Angeles Country Club (North Course),27364,28273508,6600,0,91156-118173,7600,USA,58168,"Thompson, Davis",1:54 PM,8:24 AM,,,10,0,golf.p.23501,20,-0.007,10.946,"Thompson, Davis",-0.056,0.022,0.282,-0.169,0.079,26,70.93343647630216,0.9998474581688416,283.65474590520864,3.6547459052086424,1.343277854625363
0,USA,The Los Angeles Country Club (North Course),22051,28273466,7100,1,91156-78992,9000,USA,49964,"Wise, Aaron",7:29 AM,12:59 PM,,,10,0,golf.p.20980,27,-0.012,5.007,"Wise, Aaron",-0.361,0.131,-0.124,0.332,-0.021,26,70.99812403294354,1.032878116262996,284.0144961317742,4.0144961317741945,1.4331632260430895
0,USA,The Los Angeles Country Club (North Course),12577,28273460,7200,1,91156-78998,9200,USA,31323,"Woodland, Gary",8:02 AM,1:32 PM,,,1,0,golf.p.9366,24,0.026,10.889,"Woodland, Gary",0.642,-0.102,0.689,-0.332,0.896,26,70.98810930156338,0.992663298392459,283.0554372062535,3.0554372062534867,1.4192474453815265
0,USA,The Los Angeles Country Club (North Course),25002,28273522,6400,1,91156-117701,8100,USA,54783,"Wu, Dylan",7:18 AM,12:48 PM,,,1,0,golf.p.23235,20,0.015,-0.484,"Wu, Dylan",0.191,-0.041,0.098,0.017,0.266,26,70.95338296381105,0.999540986338827,283.5485318552442,3.548531855244221,1.3709941192565243
0,USA,The Los Angeles Country Club (North Course),26651,28273436,8000,0,91156-107336,10100,USA,57366,"Young, Cameron",1:21 PM,7:51 AM,,,10,0,golf.p.23294,36,-0.027,19.769,"Young, Cameron",0.565,0.059,0.868,-0.037,1.455,26,70.9820215928655,1.0167301044708812,282.47308637146193,2.4730863714619318,1.4107883848480385
0,USA,The Los Angeles Country Club (North Course),23656,28273480,6900,1,91156-151446,7400,USA,52513,"Young, Carson",7:18 AM,12:48 PM,,,1,0,golf.p.21884,20,0.043,-3.847,"Young, Carson",-0.003,-0.197,-0.016,0.046,-0.171,26,70.94073575361661,0.9922030174211821,283.93294301446645,3.9329430144664457,1.3534204274253723
